date,drug_category,actual_sales,p10_demand,p50_demand,p90_demand,uncertainty_band,safety_stock,reorder_point,target_stock_lvl,simulated_inventory,stockout_risk,overstock_risk,replenishment_recommendation,recommended_order_qty,order_trigger
2019-08-25,N02BA,2.0,0.87,2.65,9.64,8.77,12.11,20.06,41.03,29.54,0,0,INCREASE REPLENISHMENT,9.0,PROACTIVE (Forward Shortfall)
2019-08-26,N02BA,3.0,1.51,2.79,8.99,7.48,10.74,19.11,37.71,27.54,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-08-27,N02BA,3.0,1.62,3.16,9.48,7.86,10.95,20.43,39.39,27.54,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2019-08-28,N02BA,5.0,1.44,2.7,8.45,7.01,9.96,18.06,35.31,33.54,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-08-29,N02BA,5.0,1.39,2.29,9.36,7.97,12.25,19.12,40.33,28.54,0,0,INCREASE REPLENISHMENT,9.0,PROACTIVE (Forward Shortfall)
2019-08-30,N02BA,2.0,1.15,2.25,8.67,7.52,11.12,17.87,37.13,26.54,0,0,INCREASE REPLENISHMENT,2.0,PROACTIVE (Forward Shortfall)
2019-08-31,N02BA,2.0,1.03,2.51,8.64,7.61,10.62,18.15,36.54,24.54,0,0,INCREASE REPLENISHMENT,2.0,PROACTIVE (Forward Shortfall)
2019-09-01,N02BA,5.0,1.12,2.33,9.23,8.11,11.95,18.94,39.64,31.54,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2019-09-02,N02BA,2.5,0.89,1.89,8.82,7.93,12.0,17.67,38.46,28.54,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2019-09-03,N02BA,3.1,1.12,2.3,8.97,7.85,11.55,18.45,38.46,28.04,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2019-09-04,N02BA,2.15,0.98,2.23,9.03,8.05,11.78,18.47,38.87,29.94,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2019-09-05,N02BA,2.0,1.08,2.39,8.89,7.81,11.26,18.43,37.93,30.79,0,0,INCREASE REPLENISHMENT,2.0,PROACTIVE (Forward Shortfall)
2019-09-06,N02BA,1.0,0.92,2.38,9.23,8.31,11.86,19.0,39.55,31.79,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2019-09-07,N02BA,2.0,1.19,2.89,10.68,9.49,13.49,22.16,45.53,33.79,0,0,INCREASE REPLENISHMENT,7.0,PROACTIVE (Forward Shortfall)
2019-09-08,N02BA,3.0,1.3,2.37,9.28,7.98,11.97,19.08,39.81,33.79,0,0,MAINTAIN REPLENISHMENT,0.0,HEALTHY ZONE
2019-09-09,N02BA,3.0,1.11,2.52,7.59,6.48,8.78,16.34,31.55,33.79,0,1,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-09-10,N02BA,4.2,1.19,2.41,8.0,6.81,9.68,16.91,33.68,37.79,0,1,REDUCE REPLENISHMENT,0.0,OVERSTOCKED
2019-09-11,N02BA,3.0,1.14,1.99,8.72,7.58,11.66,17.63,37.82,33.59,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2019-09-12,N02BA,2.0,1.25,2.34,8.67,7.42,10.96,17.98,36.97,30.59,0,0,INCREASE REPLENISHMENT,2.0,PROACTIVE (Forward Shortfall)
2019-09-13,N02BA,2.0,1.31,2.37,8.86,7.55,11.24,18.35,37.82,28.59,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2019-09-14,N02BA,3.45,1.28,2.68,8.76,7.48,10.53,18.57,36.81,31.59,0,0,INCREASE REPLENISHMENT,1.0,PROACTIVE (Forward Shortfall)
2019-09-15,N02BA,2.0,1.3,2.67,8.25,6.95,9.66,17.67,34.41,30.14,0,0,INCREASE REPLENISHMENT,1.0,PROACTIVE (Forward Shortfall)
2019-09-16,N02BA,3.0,1.17,2.63,8.98,7.81,11.0,18.89,37.94,31.14,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2019-09-17,N02BA,6.5,1.18,2.48,8.79,7.61,10.93,18.37,37.3,29.14,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2019-09-18,N02BA,7.0,0.99,2.85,9.07,8.08,10.77,19.32,37.98,23.64,0,0,INCREASE REPLENISHMENT,7.0,PROACTIVE (Forward Shortfall)
2019-09-19,N02BA,3.0,0.82,2.4,8.86,8.04,11.19,18.39,37.77,21.64,0,0,INCREASE REPLENISHMENT,7.0,PROACTIVE (Forward Shortfall)
2019-09-20,N02BA,2.0,0.78,2.62,8.89,8.11,10.86,18.72,37.53,21.64,0,0,INCREASE REPLENISHMENT,2.0,PROACTIVE (Forward Shortfall)
2019-09-21,N02BA,1.0,1.47,3.03,10.67,9.2,13.23,22.32,45.24,26.64,0,0,INCREASE REPLENISHMENT,10.0,PROACTIVE (Forward Shortfall)
2019-09-22,N02BA,1.9,0.66,2.39,9.02,8.36,11.48,18.65,38.54,32.64,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-09-23,N02BA,3.3,0.99,2.55,8.98,7.99,11.14,18.79,38.08,32.74,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-09-24,N02BA,6.0,0.97,2.26,9.2,8.23,12.02,18.8,39.62,39.44,0,0,MAINTAIN REPLENISHMENT,0.0,HEALTHY ZONE
2019-09-25,N02BA,4.2,1.01,2.47,8.55,7.54,10.53,17.94,36.18,33.44,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2019-09-26,N02BA,2.0,1.41,2.78,8.73,7.32,10.31,18.65,36.5,29.24,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2019-09-27,N02BA,4.0,1.11,2.56,9.18,8.07,11.47,19.15,39.01,27.24,0,0,INCREASE REPLENISHMENT,4.0,PROACTIVE (Forward Shortfall)
2019-09-28,N02BA,4.1,0.73,2.31,8.94,8.21,11.48,18.41,38.3,26.24,0,0,INCREASE REPLENISHMENT,4.0,PROACTIVE (Forward Shortfall)
2019-09-29,N02BA,3.0,1.03,2.45,8.29,7.26,10.12,17.47,34.99,27.14,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-09-30,N02BA,2.1,1.02,2.44,7.59,6.57,8.92,16.24,31.69,28.14,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-10-01,N02BA,0.1,0.92,1.92,7.55,6.63,9.75,15.51,32.4,30.04,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2019-10-02,N02BA,2.8000000000000003,0.59,2.04,7.51,6.92,9.47,15.59,32.0,29.94,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-10-03,N02BA,4.0,1.1,2.59,6.99,5.89,7.62,15.39,28.59,27.14,0,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2019-10-04,N02BA,2.25,1.32,2.64,8.78,7.46,10.63,18.55,36.97,26.14,0,0,INCREASE REPLENISHMENT,11.0,PROACTIVE (Forward Shortfall)
2019-10-05,N02BA,6.0,1.33,2.64,9.58,8.25,12.02,19.94,40.76,23.89,0,0,INCREASE REPLENISHMENT,6.0,PROACTIVE (Forward Shortfall)
2019-10-06,N02BA,2.0,1.07,2.49,8.6,7.53,10.58,18.05,36.38,17.89,1,0,INCREASE REPLENISHMENT,2.0,REACTIVE (Below ROP)
2019-10-07,N02BA,3.0,1.27,2.55,9.74,8.47,12.45,20.1,41.67,26.89,0,0,INCREASE REPLENISHMENT,7.0,PROACTIVE (Forward Shortfall)
2019-10-08,N02BA,0.5,0.91,2.36,9.33,8.42,12.07,19.15,40.06,29.89,0,0,MAINTAIN REPLENISHMENT,0.0,HEALTHY ZONE
2020-01-01,N02BA,,1.25,3.01,5.64,4.39,4.56,13.59,21.48,31.39,0,1,REDUCE REPLENISHMENT,0.0,OVERSTOCKED
2020-01-02,N02BA,,1.34,3.56,5.84,4.5,3.95,14.63,21.47,35.38,0,1,REDUCE REPLENISHMENT,0.0,OVERSTOCKED
2020-01-03,N02BA,,0.96,3.22,5.54,4.58,4.02,13.68,20.64,31.82,0,1,REDUCE REPLENISHMENT,0.0,OVERSTOCKED
2020-01-04,N02BA,,1.1,3.04,5.65,4.55,4.52,13.64,21.47,28.6,0,1,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-01-05,N02BA,,1.36,4.01,6.32,4.96,4.0,16.03,22.96,25.56,0,1,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-01-06,N02BA,,1.33,4.55,6.61,5.28,3.57,17.22,23.4,21.55,0,0,INCREASE REPLENISHMENT,2.0,PROACTIVE (Forward Shortfall)
2020-01-07,N02BA,,1.02,3.12,5.63,4.61,4.35,13.71,21.24,17.0,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2020-01-08,N02BA,,1.15,3.28,6.04,4.89,4.78,14.62,22.9,13.88,1,0,INCREASE REPLENISHMENT,5.0,REACTIVE (Below ROP)
2020-01-09,N02BA,,1.16,3.78,6.14,4.98,4.09,15.43,22.51,12.6,1,0,INCREASE REPLENISHMENT,2.0,REACTIVE (Below ROP)
2020-01-10,N02BA,,1.14,3.49,5.87,4.73,4.12,14.59,21.73,11.82,1,0,INCREASE REPLENISHMENT,3.0,REACTIVE (Below ROP)
2020-01-11,N02BA,,0.46,3.08,5.68,5.22,4.5,13.74,21.54,13.33,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-01-12,N02BA,,1.09,3.34,5.67,4.58,4.04,14.06,21.05,12.25,1,0,INCREASE REPLENISHMENT,2.0,REACTIVE (Below ROP)
2020-01-13,N02BA,,1.02,3.3,5.86,4.84,4.43,14.33,22.01,11.91,1,0,INCREASE REPLENISHMENT,5.0,REACTIVE (Below ROP)
2020-01-14,N02BA,,1.22,4.48,6.48,5.26,3.46,16.9,22.9,12.61,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-01-15,N02BA,,1.15,4.33,6.19,5.04,3.22,16.21,21.79,10.13,1,0,INCREASE REPLENISHMENT,3.0,REACTIVE (Below ROP)
2020-01-16,N02BA,,0.83,4.31,6.45,5.62,3.71,16.64,23.06,10.8,1,0,INCREASE REPLENISHMENT,6.0,REACTIVE (Below ROP)
2020-01-17,N02BA,,1.2,4.53,6.26,5.06,3.0,16.59,21.78,10.49,1,0,INCREASE REPLENISHMENT,3.0,REACTIVE (Below ROP)
2020-01-18,N02BA,,1.02,3.45,5.85,4.83,4.16,14.51,21.71,8.96,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-01-19,N02BA,,1.1,3.5,5.66,4.56,3.74,14.24,20.72,11.51,1,0,INCREASE REPLENISHMENT,3.0,REACTIVE (Below ROP)
2020-01-20,N02BA,,0.99,3.4,5.94,4.95,4.4,14.6,22.22,11.01,1,0,INCREASE REPLENISHMENT,5.0,REACTIVE (Below ROP)
2020-01-21,N02BA,,0.96,3.42,5.73,4.77,4.0,14.26,21.19,11.61,1,0,INCREASE REPLENISHMENT,2.0,REACTIVE (Below ROP)
2020-01-22,N02BA,,1.14,3.71,5.61,4.47,3.29,14.42,20.12,11.19,1,0,INCREASE REPLENISHMENT,2.0,REACTIVE (Below ROP)
2020-01-23,N02BA,,1.14,4.06,6.31,5.17,3.9,16.08,22.83,12.48,1,0,INCREASE REPLENISHMENT,7.0,REACTIVE (Below ROP)
2020-01-24,N02BA,,1.15,3.9,6.24,5.09,4.05,15.75,22.77,10.42,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-01-25,N02BA,,1.63,3.96,6.45,4.82,4.31,16.19,23.66,8.52,1,0,INCREASE REPLENISHMENT,5.0,REACTIVE (Below ROP)
2020-01-26,N02BA,,1.45,4.09,6.92,5.47,4.9,17.17,25.66,11.56,1,0,INCREASE REPLENISHMENT,6.0,REACTIVE (Below ROP)
2020-01-27,N02BA,,1.78,3.97,6.4,4.62,4.21,16.12,23.41,11.47,1,0,INCREASE REPLENISHMENT,1.0,REACTIVE (Below ROP)
2020-01-28,N02BA,,1.48,4.12,6.71,5.23,4.49,16.85,24.62,12.5,1,0,INCREASE REPLENISHMENT,6.0,REACTIVE (Below ROP)
2020-01-29,N02BA,,1.39,4.21,7.62,6.23,5.91,18.54,28.77,14.38,1,0,INCREASE REPLENISHMENT,8.0,REACTIVE (Below ROP)
2020-01-30,N02BA,,1.11,2.77,7.75,6.64,8.63,16.94,31.88,11.17,1,0,INCREASE REPLENISHMENT,7.0,REACTIVE (Below ROP)
2020-01-31,N02BA,,1.67,4.27,7.47,5.8,5.54,18.35,27.95,14.4,1,0,MAINTAIN REPLENISHMENT,0.0,PIPELINE IN-TRANSIT SUFFICIENT
2020-02-01,N02BA,,1.39,4.24,7.35,5.96,5.39,18.11,27.44,18.13,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2020-02-02,N02BA,,1.42,4.22,7.12,5.7,5.02,17.68,26.38,20.89,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2020-02-03,N02BA,,1.38,4.23,7.26,5.88,5.25,17.94,27.03,16.67,1,0,INCREASE REPLENISHMENT,5.0,REACTIVE (Below ROP)
2020-02-04,N02BA,,1.42,4.0,7.39,5.97,5.87,17.87,28.04,15.44,1,0,INCREASE REPLENISHMENT,5.0,REACTIVE (Below ROP)
2020-02-05,N02BA,,1.49,4.05,7.29,5.8,5.61,17.76,27.48,14.44,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-02-06,N02BA,,1.35,3.94,7.28,5.93,5.79,17.61,27.63,15.39,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-02-07,N02BA,,1.34,3.93,7.21,5.87,5.68,17.47,27.31,16.45,1,0,INCREASE REPLENISHMENT,3.0,REACTIVE (Below ROP)
2020-02-08,N02BA,,1.44,4.49,7.37,5.93,4.99,18.46,27.1,16.52,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-02-09,N02BA,,1.37,4.55,7.45,6.08,5.02,18.67,27.37,16.03,1,0,INCREASE REPLENISHMENT,5.0,REACTIVE (Below ROP)
2020-02-10,N02BA,,1.29,4.32,7.49,6.2,5.49,18.45,27.96,14.48,1,0,INCREASE REPLENISHMENT,5.0,REACTIVE (Below ROP)
2020-02-11,N02BA,,1.02,2.81,7.2,6.18,7.6,16.03,29.2,14.16,1,0,INCREASE REPLENISHMENT,6.0,REACTIVE (Below ROP)
2020-02-12,N02BA,,1.26,3.94,7.39,6.13,5.98,17.8,28.15,16.35,1,0,INCREASE REPLENISHMENT,1.0,REACTIVE (Below ROP)
2020-02-13,N02BA,,1.09,3.89,7.46,6.37,6.18,17.85,28.56,17.41,1,0,INCREASE REPLENISHMENT,5.0,REACTIVE (Below ROP)
2020-02-14,N02BA,,1.12,4.01,7.61,6.49,6.24,18.27,29.07,19.52,0,0,INCREASE REPLENISHMENT,4.0,PROACTIVE (Forward Shortfall)
2020-02-15,N02BA,,1.25,4.08,7.44,6.19,5.82,18.06,28.14,16.51,1,0,INCREASE REPLENISHMENT,3.0,REACTIVE (Below ROP)
2020-02-16,N02BA,,1.17,4.14,7.67,6.5,6.11,18.53,29.12,17.43,1,0,INCREASE REPLENISHMENT,5.0,REACTIVE (Below ROP)
2020-02-17,N02BA,,1.28,4.0,7.57,6.29,6.18,18.18,28.89,17.29,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-02-18,N02BA,,1.33,4.17,7.56,6.23,5.87,18.38,28.55,16.29,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-02-19,N02BA,,1.29,4.13,7.46,6.17,5.77,18.16,28.15,17.12,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-02-20,N02BA,,1.28,3.91,7.05,5.77,5.44,17.17,26.59,16.99,1,0,INCREASE REPLENISHMENT,2.0,REACTIVE (Below ROP)
2020-02-21,N02BA,,1.25,3.89,6.98,5.73,5.35,17.02,26.29,17.08,0,0,INCREASE REPLENISHMENT,4.0,PROACTIVE (Forward Shortfall)
2020-02-22,N02BA,,1.16,3.78,7.13,5.97,5.8,17.14,27.19,17.19,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-02-23,N02BA,,1.3,4.05,7.25,5.95,5.54,17.69,27.29,15.41,1,0,INCREASE REPLENISHMENT,3.0,REACTIVE (Below ROP)
2020-02-24,N02BA,,1.4,4.15,7.54,6.14,5.87,18.32,28.49,15.36,1,0,INCREASE REPLENISHMENT,6.0,REACTIVE (Below ROP)
2020-02-25,N02BA,,1.34,4.21,7.12,5.78,5.04,17.67,26.4,16.21,1,0,INCREASE REPLENISHMENT,2.0,REACTIVE (Below ROP)
2020-02-26,N02BA,,1.32,4.09,7.29,5.97,5.54,17.81,27.41,15.0,1,0,INCREASE REPLENISHMENT,5.0,REACTIVE (Below ROP)
2020-02-27,N02BA,,1.23,3.91,7.21,5.98,5.72,17.45,27.35,16.91,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-02-28,N02BA,,1.47,3.83,7.07,5.6,5.61,17.1,26.82,15.0,1,0,INCREASE REPLENISHMENT,3.0,REACTIVE (Below ROP)
2020-02-29,N02BA,,1.28,3.98,7.28,6.0,5.72,17.66,27.56,16.17,1,0,INCREASE REPLENISHMENT,5.0,REACTIVE (Below ROP)
2020-03-01,N02BA,,1.77,3.97,7.18,5.41,5.56,17.47,27.1,16.19,1,0,INCREASE REPLENISHMENT,3.0,REACTIVE (Below ROP)
2020-03-02,N02BA,,1.28,4.14,7.56,6.28,5.92,18.34,28.6,15.22,1,0,INCREASE REPLENISHMENT,6.0,REACTIVE (Below ROP)
2020-03-03,N02BA,,1.28,4.01,7.23,5.95,5.58,17.61,27.27,16.08,1,0,INCREASE REPLENISHMENT,3.0,REACTIVE (Below ROP)
2020-03-04,N02BA,,1.42,3.97,7.14,5.72,5.49,17.4,26.91,15.07,1,0,INCREASE REPLENISHMENT,3.0,REACTIVE (Below ROP)
2020-03-05,N02BA,,1.3,4.02,7.1,5.8,5.33,17.39,26.63,17.1,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-03-06,N02BA,,1.24,4.03,7.52,6.28,6.04,18.13,28.6,16.08,1,0,INCREASE REPLENISHMENT,6.0,REACTIVE (Below ROP)
2020-03-07,N02BA,,1.38,3.95,6.83,5.45,4.99,16.84,25.48,15.05,1,0,INCREASE REPLENISHMENT,1.0,REACTIVE (Below ROP)
2020-03-08,N02BA,,1.28,4.12,7.53,6.25,5.91,18.27,28.5,15.1,1,0,INCREASE REPLENISHMENT,7.0,REACTIVE (Below ROP)
2020-03-09,N02BA,,1.5,4.18,7.56,6.06,5.85,18.39,28.53,16.98,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-03-10,N02BA,,1.54,4.17,7.7,6.16,6.11,18.62,29.21,13.8,1,0,INCREASE REPLENISHMENT,5.0,REACTIVE (Below ROP)
2020-03-11,N02BA,,1.32,3.94,7.06,5.74,5.4,17.22,26.58,16.63,1,0,INCREASE REPLENISHMENT,1.0,REACTIVE (Below ROP)
2020-03-12,N02BA,,1.53,3.94,6.8,5.27,4.95,16.77,25.35,16.69,1,0,INCREASE REPLENISHMENT,3.0,REACTIVE (Below ROP)
2020-03-13,N02BA,,1.31,3.97,6.91,5.6,5.09,17.0,25.82,17.75,0,0,INCREASE REPLENISHMENT,5.0,PROACTIVE (Forward Shortfall)
2020-03-14,N02BA,,1.57,4.02,6.79,5.22,4.8,16.86,25.17,14.78,1,0,INCREASE REPLENISHMENT,3.0,REACTIVE (Below ROP)
2020-03-15,N02BA,,1.33,4.14,7.54,6.21,5.89,18.31,28.51,13.76,1,0,INCREASE REPLENISHMENT,7.0,REACTIVE (Below ROP)
2020-03-16,N02BA,,1.52,4.18,7.38,5.86,5.54,18.08,27.68,14.62,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-03-17,N02BA,,1.34,4.14,7.22,5.88,5.33,17.75,26.99,13.44,1,0,INCREASE REPLENISHMENT,3.0,REACTIVE (Below ROP)
2020-03-18,N02BA,,1.39,4.08,7.13,5.74,5.28,17.52,26.67,16.3,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-03-19,N02BA,,1.24,4.03,7.3,6.06,5.66,17.75,27.56,16.22,1,0,INCREASE REPLENISHMENT,5.0,REACTIVE (Below ROP)
2020-03-20,N02BA,,1.25,4.03,7.46,6.21,5.94,18.03,28.32,15.19,1,0,INCREASE REPLENISHMENT,5.0,REACTIVE (Below ROP)
2020-03-21,N02BA,,1.36,4.07,7.17,5.81,5.37,17.58,26.88,15.16,1,0,INCREASE REPLENISHMENT,2.0,REACTIVE (Below ROP)
2020-03-22,N02BA,,1.4,4.15,6.8,5.4,4.59,17.04,24.99,16.09,1,0,INCREASE REPLENISHMENT,2.0,REACTIVE (Below ROP)
2020-03-23,N02BA,,1.11,2.63,7.21,6.1,7.93,15.82,29.56,16.94,0,0,INCREASE REPLENISHMENT,9.0,PROACTIVE (Forward Shortfall)
2020-03-24,N02BA,,1.47,4.04,7.41,5.94,5.84,17.96,28.07,16.31,1,0,INCREASE REPLENISHMENT,1.0,REACTIVE (Below ROP)
2020-03-25,N02BA,,1.72,3.92,7.08,5.36,5.47,17.23,26.71,14.27,1,0,INCREASE REPLENISHMENT,3.0,REACTIVE (Below ROP)
2020-03-26,N02BA,,1.39,3.95,7.18,5.79,5.59,17.44,27.13,19.35,0,0,INCREASE REPLENISHMENT,4.0,PROACTIVE (Forward Shortfall)
2020-03-27,N02BA,,1.73,4.01,7.55,5.82,6.13,18.16,28.78,16.4,1,0,INCREASE REPLENISHMENT,6.0,REACTIVE (Below ROP)
2020-03-28,N02BA,,1.49,4.01,6.9,5.41,5.01,17.04,25.71,15.39,1,0,INCREASE REPLENISHMENT,1.0,REACTIVE (Below ROP)
2020-03-29,N02BA,,1.42,4.08,7.69,6.27,6.25,18.49,29.32,15.38,1,0,INCREASE REPLENISHMENT,7.0,REACTIVE (Below ROP)
2020-03-30,N02BA,,1.27,3.64,7.29,6.02,6.32,17.24,28.19,17.3,0,0,INCREASE REPLENISHMENT,3.0,PROACTIVE (Forward Shortfall)
2020-03-31,N02BA,,1.57,4.19,7.41,5.84,5.58,18.15,27.81,14.66,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-04-01,N02BA,,1.47,4.13,7.43,5.96,5.72,18.11,28.01,17.47,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-04-02,N02BA,,1.33,4.19,7.48,6.15,5.7,18.27,28.14,16.34,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-04-03,N02BA,,1.43,3.98,7.52,6.09,6.13,18.07,28.69,16.15,1,0,INCREASE REPLENISHMENT,5.0,REACTIVE (Below ROP)
2020-04-04,N02BA,,1.42,4.18,7.41,5.99,5.59,18.13,27.82,16.17,1,0,INCREASE REPLENISHMENT,3.0,REACTIVE (Below ROP)
2020-04-05,N02BA,,1.41,4.04,7.5,6.09,5.99,18.11,28.49,15.99,1,0,INCREASE REPLENISHMENT,5.0,REACTIVE (Below ROP)
2020-04-06,N02BA,,1.43,4.21,7.43,6.0,5.58,18.21,27.87,16.95,1,0,INCREASE REPLENISHMENT,3.0,REACTIVE (Below ROP)
2020-04-07,N02BA,,1.32,4.18,7.49,6.17,5.73,18.27,28.2,15.74,1,0,INCREASE REPLENISHMENT,5.0,REACTIVE (Below ROP)
2020-04-08,N02BA,,1.31,4.12,7.45,6.14,5.77,18.13,28.12,16.56,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-04-09,N02BA,,1.35,4.06,7.44,6.09,5.85,18.03,28.17,15.44,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-04-10,N02BA,,1.27,4.07,7.39,6.12,5.75,17.96,27.92,16.38,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-04-11,N02BA,,1.33,3.99,7.38,6.05,5.87,17.84,28.01,16.31,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-04-12,N02BA,,1.43,4.15,7.49,6.06,5.79,18.24,28.26,16.32,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-04-13,N02BA,,1.3,4.18,7.3,6.0,5.4,17.94,27.3,16.17,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-04-14,N02BA,,1.77,4.12,7.26,5.49,5.44,17.8,27.22,15.99,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-04-15,N02BA,,1.31,4.13,7.17,5.86,5.27,17.66,26.78,15.87,1,0,INCREASE REPLENISHMENT,3.0,REACTIVE (Below ROP)
2020-04-16,N02BA,,1.35,4.07,7.44,6.09,5.84,18.05,28.16,15.74,1,0,INCREASE REPLENISHMENT,6.0,REACTIVE (Below ROP)
2020-04-17,N02BA,,1.33,4.06,7.45,6.12,5.87,18.05,28.22,15.67,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-04-18,N02BA,,1.35,4.11,7.42,6.07,5.73,18.06,27.99,14.61,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-04-19,N02BA,,1.32,4.15,7.34,6.02,5.53,17.98,27.55,16.5,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-04-20,N02BA,,1.3,4.16,7.35,6.05,5.53,18.01,27.58,16.35,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-04-21,N02BA,,1.32,4.18,7.5,6.18,5.75,18.29,28.25,16.19,1,0,INCREASE REPLENISHMENT,5.0,REACTIVE (Below ROP)
2020-04-22,N02BA,,1.31,4.12,7.44,6.13,5.75,18.11,28.07,16.01,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-04-23,N02BA,,1.22,4.06,7.23,6.01,5.49,17.67,27.18,15.89,1,0,INCREASE REPLENISHMENT,3.0,REACTIVE (Below ROP)
2020-04-24,N02BA,,1.23,4.06,7.27,6.04,5.56,17.74,27.37,16.83,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-04-25,N02BA,,1.45,4.13,7.46,6.01,5.77,18.16,28.15,16.77,1,0,INCREASE REPLENISHMENT,5.0,REACTIVE (Below ROP)
2020-04-26,N02BA,,1.44,4.18,7.56,6.12,5.85,18.39,28.53,15.64,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
2020-04-27,N02BA,,1.36,4.17,7.54,6.18,5.84,18.35,28.46,15.46,1,0,INCREASE REPLENISHMENT,5.0,REACTIVE (Below ROP)
2020-04-28,N02BA,,1.3,4.19,7.53,6.23,5.79,18.36,28.38,16.29,1,0,INCREASE REPLENISHMENT,4.0,REACTIVE (Below ROP)
